sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	item-note	fulfillment-center-id	merchant-shipping-group-name	product_tax_code
NWWOBA93055	1665753001MHP	2	4551			UsedGood	1	a						
NWWOBG588397	1665751079MHP	2	4599			UsedGood	1	a						
NWWOBA93056	1665750126MEP	2	4296			UsedGood	1	a						
NWWOBA93057	1665749828CRT	2	4327			UsedGood	1	a						
NWWOBG588398	1665747163CRH	2	4296			UsedGood	1	a						
NWWOBG588399	1665742394LSA	2	4296			UsedGood	1	a						
NWWOBA93058	1665742179CRT	2	4455			UsedGood	1	a						
NWWOBG588400	1665742065MHP	2	4296			UsedGood	1	a						
NWWOBA93059	1665741670CRT	2	4599			UsedGood	1	a						
NWWOBG588401	1665741140LSA	2	4599			UsedGood	1	a						
NWWOBA93060	1665737812LSA	2	4296			UsedGood	1	a						
NWWOBA93061	1665737660CRT	2	4503			UsedGood	1	a						
NWWOBG588402	1676543404MHP	2	8513			UsedGood	1	a						
NWWOBA93062	1676535612EMB	2	6149			UsedGood	1	a						
NWWOBA93063	1676527548ADA	2	7283			UsedGood	1	a						
NWWOBA93064	1676498230GEO	2	6660			UsedGood	1	a						
NWWOBA93065	1676497004GEO	2	12906			UsedGood	1	a						
NWWOBA93066	1676463635MHA	2	5685			UsedGood	1	a						
NWWOBG588403	1676455595MHP	2	6500			UsedGood	1	a						
NWWOBG588404	1676455216SEL	2	5877			UsedGood	1	a						
NWWOBA93067	1676453571MHP	2	8385			UsedGood	1	a						
NWWOBG588405	1665735633CRO	2	4296			UsedGood	1	a						
NWWOBA93068	1665733967CRO	2	4296			UsedGood	1	a						
NWWOBG588406	1665732732MHP	2	4296			UsedGood	1	a						
NWWOBG588407	1665728573CRH	2	4375			UsedGood	1	a						
NWWOBG588408	1665728417CRH	2	4296			UsedGood	1	a						
NWWOBA93069	1665726386CRO	2	4296			UsedGood	1	a						
NWWOBA93070	1665724988CRO	2	4296			UsedGood	1	a						
NWWOBG588409	1665724659CRO	2	4535			UsedGood	1	a						
NWWOBA93071	1665686136CRH	2	4439			UsedGood	1	a						
NWWOBG588410	1665686005CRF	2	4423			UsedGood	1	a						
NWWOBG588411	1665684655LEE	2	4423			UsedGood	1	a						
NWWOBG588412	1665683226LEE	2	4296			UsedGood	1	a						
NWWOBA93072	1665678970CRF	2	4423			UsedGood	1	a						
NWWOBA93073	1665674888CRH	2	4296			UsedGood	1	a						
NWWOBG588413	1665672598LEE	2	4296			UsedGood	1	a						
NWWOBA93074	1665672592CRT	2	4599			UsedGood	1	a						
NWWOBA93075	1665672583LSA	2	4296			UsedGood	1	a						
NWWOBG588414	1665670871CRT	2	4296			UsedGood	1	a						
NWWOBG588415	1665670395CRT	2	4296			UsedGood	1	a						
NWWOBA93076	1665668636LSA	2	4296			UsedGood	1	a						
NWWOBA93077	1665666991MHP	2	4567			UsedGood	1	a						
NWWOBG588416	1665665643CRI	2	4296			UsedGood	1	a						
NWWOBA93078	1665664936CRI	2	4423			UsedGood	1	a						
NWWOBG588417	1665664465MHP	2	4423			UsedGood	1	a						
NWWOBA93079	1665664310LSA	2	4423			UsedGood	1	a						
NWWOBG588418	1665663045LSA	2	4296			UsedGood	1	a						
NWWOBG588419	1665661238MHP	2	4296			UsedGood	1	a						
NWWOBG588420	1665660188LSA	2	4599			UsedGood	1	a						
NWWOBG588421	1665656477EMB	2	4423			UsedGood	1	a						
NWWOBG588422	1665655692MHP	2	4599			UsedGood	1	a						
NWWOBG588423	1665655078MHP	2	4471			UsedGood	1	a						
NWWOBA93080	1665654248MHP	2	4200			UsedGood	1	a						
NWWOBA93081	1665652164EMB	2	4391			UsedGood	1	a						
NWWOBG588424	1665652062TMB	2	4471			UsedGood	1	a						
NWWOBA93082	1665651922CLB	2	4567			UsedGood	1	a						
NWWOBA93083	1665649323MHP	2	4423			UsedGood	1	a						
NWWOBA93084	1665604461CRH	2	4487			UsedGood	1	a						
NWWOBG588425	1665601583LEE	2	4423			UsedGood	1	a						
NWWOBA93085	1665593160LEE	2	4615			UsedGood	1	a						
NWWOBA93086	1665586234LSA	2	4503			UsedGood	1	a						
NWWOBG588426	1665585240LSA	2	4519			UsedGood	1	a						
NWWOBG588427	1665584905LEE	2	4423			UsedGood	1	a						
NWWOBA93087	1665582831LEE	2	4535			UsedGood	1	a						
NWWOBA93088	1665582366LSA	2	4599			UsedGood	1	a						
NWWOBG588428	1665580397CLB	2	4535			UsedGood	1	a						
NWWOBA93089	1665578242LSA	2	4519			UsedGood	1	a						
NWWOBA93090	1665577774MHA	2	4423			UsedGood	1	a						
NWWOBG588429	1665576015TMB	2	4423			UsedGood	1	a						
NWWOBG588430	1665574933MHP	2	4471			UsedGood	1	a						
NWWOBG588431	1665573812MHA	2	4423			UsedGood	1	a						
NWWOBA93091	1665573249MHP	2	4423			UsedGood	1	a						
NWWOBA93092	1665570075EMB	2	4423			UsedGood	1	a						
NWWOBG588432	1665567998MHA	2	4200			UsedGood	1	a						
NWWOBG588433	1665565443LSA	2	4423			UsedGood	1	a						
NWWOBA93093	1665558733CRO	2	4248			UsedGood	1	a						
NWWOBA93094	1665520643DPB	2	4439			UsedGood	1	a						
NWWOBG588434	1665512810DPB	2	4615			UsedGood	1	a						
NWWOBG588435	1665501478ADA	2	4423			UsedGood	1	a						
NWWOBG588436	1665500138LEE	2	4423			UsedGood	1	a						
NWWOBG588437	1665498348LEE	2	4583			UsedGood	1	a						
NWWOBG588438	1665496103MEP	2	4423			UsedGood	1	a						
NWWOBA93095	1665492213LSA	2	4216			UsedGood	1	a						
NWWOBG588439	1665491983MEP	2	4423			UsedGood	1	a						
NWWOBG588440	1665491853ADA	2	4423			UsedGood	1	a						
NWWOBG588441	1665491300LSA	2	4423			UsedGood	1	a						
NWWOBG588442	1665489673EMB	2	4423			UsedGood	1	a						
NWWOBA93096	1665489466LSA	2	4264			UsedGood	1	a						
NWWOBA93097	1665489410ADA	2	4423			UsedGood	1	a						
NWWOBG588443	1665489295ADA	2	4423			UsedGood	1	a						
NWWOBG588444	1665489238EMB	2	4423			UsedGood	1	a						
NWWOBA93098	1665488850BPF	2	4423			UsedGood	1	a						
NWWOBA93099	1676449576TMB	2	9599			UsedGood	1	a						
NWWOBA93100	1676443289ADA	2	8465			UsedGood	1	a						
NWWOBG588445	1676442025ADA	2	6117			UsedGood	1	a						
NWWOBA93101	1676378233ADA	2	7970			UsedGood	1	a						
NWWOBA93102	1676377824ADA	2	8225			UsedGood	1	a						
NWWOBA93103	1676371972MHP	2	8673			UsedGood	1	a						
NWWOBG588446	1676357828ADA	2	6660			UsedGood	1	a						
NWWOBA93104	1676356513ADA	2	6660			UsedGood	1	a						
NWWOBG588447	1676355829ADA	2	9599			UsedGood	1	a						
NWWOBG588448	1676354394ADA	2	8912			UsedGood	1	a						
NWWOBG588449	1665488013MHP	2	4471			UsedGood	1	a						
NWWOBA93105	1665484203LSA	2	4423			UsedGood	1	a						
NWWOBG588450	1665483816ADA	2	4471			UsedGood	1	a						
NWWOBG588451	1665481186CLB	2	4423			UsedGood	1	a						
NWWOBG588452	1665479355EMB	2	4423			UsedGood	1	a						
NWWOBA93106	1665479223BPE	2	4423			UsedGood	1	a						
NWWOBG588453	1665478382MEP	2	4423			UsedGood	1	a						
NWWOBA93107	1665478119LSA	2	4423			UsedGood	1	a						
NWWOBG588454	1665477631LSA	2	4423			UsedGood	1	a						
NWWOBG588455	1665477380BPF	2	4519			UsedGood	1	a						
NWWOBG588456	1665476904BPF	2	4599			UsedGood	1	a						
NWWOBA93108	1665476610MHP	2	4423			UsedGood	1	a						
NWWOBG588457	1665473838BPF	2	4423			UsedGood	1	a						
NWWOBA93109	1665432255LEE	2	4487			UsedGood	1	a						
NWWOBG588458	1665425970LEE	2	4216			UsedGood	1	a						
NWWOBG588459	1665424900LEE	2	4567			UsedGood	1	a						
NWWOBG588460	1665423449LEE	2	4423			UsedGood	1	a						
NWWOBA93110	1665415521BPB	2	4423			UsedGood	1	a						
NWWOBG588461	1665414804LEE	2	4583			UsedGood	1	a						
NWWOBA93111	1665413642BPB	2	4423			UsedGood	1	a						
NWWOBG588462	1665411391BPG	2	4248			UsedGood	1	a						
NWWOBG588463	1665411114BPG	2	4423			UsedGood	1	a						
NWWOBA93112	1665410993BPB	2	4423			UsedGood	1	a						
NWWOBG588464	1665409872BPD	2	4615			UsedGood	1	a						
NWWOBA93113	1665408185BPD	2	4599			UsedGood	1	a						
NWWOBA93114	1665406728BPG	2	4423			UsedGood	1	a						
NWWOBA93115	1665404826TMB	2	4423			UsedGood	1	a						
NWWOBA93116	1665404368CLB	2	4423			UsedGood	1	a						
NWWOBA93117	1665403466BPD	2	4423			UsedGood	1	a						
NWWOBA93118	1665402995ADA	2	4423			UsedGood	1	a						
NWWOBA93119	1665401236CLB	2	4423			UsedGood	1	a						
NWWOBA93120	1665400571ADA	2	4551			UsedGood	1	a						
NWWOBA93121	1665400317ADA	2	4423			UsedGood	1	a						
NWWOBA93122	1665399887MHA	2	4423			UsedGood	1	a						
NWWOBG588465	1665398985TMB	2	4471			UsedGood	1	a						
NWWOBG588466	1665398395BPG	2	4423			UsedGood	1	a						
NWWOBA93123	1665396078MHP	2	4471			UsedGood	1	a						
NWWOBG588467	1665394131BPG	2	4423			UsedGood	1	a						
NWWOBG588468	1665392110ADA	2	4567			UsedGood	1	a						
NWWOBA93124	1665390363MHP	2	4423			UsedGood	1	a						
NWWOBG588469	1665388684MHP	2	4423			UsedGood	1	a						
NWWOBG588470	1665386406MHA	2	4423			UsedGood	1	a						
NWWOBA93125	1665385744MHA	2	4423			UsedGood	1	a						
NWWOBA93126	1665383706MHA	2	4423			UsedGood	1	a						
NWWOBA93127	1665177187LEE	2	4248			UsedGood	1	a						
NWWOBA93128	1665176044LEE	2	4423			UsedGood	1	a						
NWWOBA93129	1665175746LEE	2	4232			UsedGood	1	a						
NWWOBA93130	1665172651DPB	2	4599			UsedGood	1	a						
NWWOBG588471	1665169896LEE	2	4423			UsedGood	1	a						
NWWOBA93131	1665169382LEE	2	4551			UsedGood	1	a						
NWWOBG588472	1665169299LEE	2	4407			UsedGood	1	a						
NWWOBG588473	1665160931LEE	2	4423			UsedGood	1	a						
NWWOBG588474	1665156566PRT	2	4423			UsedGood	1	a						
NWWOBG588475	1665156489LEE	2	4423			UsedGood	1	a						
NWWOBG588476	1665155968PRT	2	4168			UsedGood	1	a						
NWWOBG588477	1665154750LEE	2	4567			UsedGood	1	a						
NWWOBG588478	1665150958OLB	2	4423			UsedGood	1	a						
NWWOBG588479	1665149747PRT	2	4423			UsedGood	1	a						
NWWOBG588480	1665149694PRT	2	4264			UsedGood	1	a						
NWWOBG588481	1665146218OLB	2	4423			UsedGood	1	a						
NWWOBG588482	1665142877LSA	2	4439			UsedGood	1	a						
NWWOBG588483	1665139752EMB	2	4423			UsedGood	1	a						
NWWOBA93132	1665139236IEV	2	4423			UsedGood	1	a						
NWWOBG588484	1665138307OLB	2	4423			UsedGood	1	a						
NWWOBA93133	1665137970IEV	2	4423			UsedGood	1	a						
NWWOBA93134	1665136695OLB	2	4423			UsedGood	1	a						
NWWOBA93135	1665134156ADA	2	4168			UsedGood	1	a						
NWWOBA93136	1665134032ADA	2	4423			UsedGood	1	a						
NWWOBG588485	1665130385LSA	2	4264			UsedGood	1	a						
NWWOBG588486	1665130332MEP	2	4423			UsedGood	1	a						
NWWOBA93137	1665128623IEV	2	4423			UsedGood	1	a						
NWWOBA93138	1665127975IEV	2	4423			UsedGood	1	a						
NWWOBG588487	1676291064MHP	2	13193			UsedGood	1	a						
NWWOBA93139	1676271155ADA	2	6660			UsedGood	1	a						
NWWOBA93140	1676270689ADA	2	9008			UsedGood	1	a						
NWWOBG588488	1676270327ADA	2	7395			UsedGood	1	a						
NWWOBG588489	1676268998ADA	2	8305			UsedGood	1	a						
NWWOBA93141	1676064222GEO	2	10989			UsedGood	1	a						
NWWOBG588490	1676061857DPB	2	7922			UsedGood	1	a						
NWWOBG588491	1676061602DPB	2	8928			UsedGood	1	a						
NWWOBG588492	1676058889DPB	2	7714			UsedGood	1	a						
NWWOBA93142	1676029738IEV	2	5669			UsedGood	1	a						
NWWOBA93143	1665127760OLB	2	4599			UsedGood	1	a						
NWWOBA93144	1665127600OLB	2	4423			UsedGood	1	a						
NWWOBA93145	1665084448LEE	2	4423			UsedGood	1	a						
NWWOBA93146	1665083359DPB	2	4423			UsedGood	1	a						
NWWOBA93147	1665078456DPB	2	4423			UsedGood	1	a						
NWWOBA93148	1665078309LEE	2	4423			UsedGood	1	a						
NWWOBA93149	1665077895LEE	2	4423			UsedGood	1	a						
NWWOBA93150	1665075893LEE	2	4423			UsedGood	1	a						
NWWOBA93151	1665073548DPB	2	4423			UsedGood	1	a						
NWWOBG588493	1665070982DPB	2	4423			UsedGood	1	a						
NWWOBG588494	1665066648DPB	2	4407			UsedGood	1	a						
NWWOBG588495	1665066594DPB	2	4423			UsedGood	1	a						
NWWOBG588496	1665066295BIL	2	4423			UsedGood	1	a						
NWWOBG588497	1665056619EMB	2	4487			UsedGood	1	a						
NWWOBA93152	1665055950TMB	2	4487			UsedGood	1	a						
NWWOBA93153	1665055294TMB	2	4487			UsedGood	1	a						
NWWOBG588498	1665055222BAB	2	4487			UsedGood	1	a						
NWWOBA93154	1665054586LSA	2	4535			UsedGood	1	a						
NWWOBG588499	1665052543EMB	2	4487			UsedGood	1	a						
NWWOBG588500	1665052436BIL	2	4487			UsedGood	1	a						
NWWOBG588501	1665051366MHA	2	4487			UsedGood	1	a						
NWWOBG588502	1665051092MHA	2	4599			UsedGood	1	a						
NWWOBG588503	1665046661TMB	2	4487			UsedGood	1	a						
NWWOBG588504	1665045821LSA	2	4487			UsedGood	1	a						
NWWOBG588505	1665041512BMP	2	4487			UsedGood	1	a						
NWWOBA93155	1665039824TMB	2	4487			UsedGood	1	a						
NWWOBG588506	1665037305TMB	2	4487			UsedGood	1	a						
NWWOBA93156	1665000495LEE	2	4487			UsedGood	1	a						
NWWOBG588507	1664999127LEE	2	4487			UsedGood	1	a						
NWWOBA93157	1664994684DPB	2	4327			UsedGood	1	a						
NWWOBA93158	1664994586DPB	2	4168			UsedGood	1	a						
NWWOBG588508	1664994044DPB	2	4184			UsedGood	1	a						
NWWOBA93159	1664993510LEE	2	4487			UsedGood	1	a						
NWWOBA93160	1664986405LEE	2	4168			UsedGood	1	a						
NWWOBG588509	1664977922LEE	2	4487			UsedGood	1	a						
NWWOBG588510	1664977353MEP	2	4487			UsedGood	1	a						
NWWOBG588511	1664977322LEE	2	4455			UsedGood	1	a						
NWWOBA93161	1664976886LEE	2	4487			UsedGood	1	a						
NWWOBA93162	1664973657MEP	2	4487			UsedGood	1	a						
NWWOBA93163	1664973506MEP	2	4487			UsedGood	1	a						
NWWOBA93164	1664965826OLB	2	4439			UsedGood	1	a						
NWWOBG588512	1664964247LSA	2	4487			UsedGood	1	a						
NWWOBA93165	1664960093BAB	2	4487			UsedGood	1	a						
NWWOBG588513	1664955218LSA	2	4407			UsedGood	1	a						
NWWOBA93166	1664951674TMB	2	4487			UsedGood	1	a						
NWWOBG588514	1664911822LEE	2	4487			UsedGood	1	a						
NWWOBG588515	1664911426DPB	2	4311			UsedGood	1	a						
NWWOBG588516	1664907709LEE	2	4487			UsedGood	1	a						
NWWOBG588517	1664907559LEE	2	4487			UsedGood	1	a						
NWWOBA93167	1664900671LEE	2	4168			UsedGood	1	a						
NWWOBG588518	1664899121DPB	2	4487			UsedGood	1	a						
NWWOBA93168	1664887102BMH	2	4487			UsedGood	1	a						
NWWOBG588519	1664882098LSA	2	4487			UsedGood	1	a						
NWWOBG588520	1664881849LSA	2	4407			UsedGood	1	a						
NWWOBG588521	1664878861OLB	2	4487			UsedGood	1	a						
NWWOBA93169	1664877725MEP	2	4487			UsedGood	1	a						
NWWOBA93170	1664877123BMH	2	4487			UsedGood	1	a						
NWWOBG588522	1664875906BTB	2	4487			UsedGood	1	a						
NWWOBG588523	1664875647BAB	2	4487			UsedGood	1	a						
NWWOBG588524	1664875487CLB	2	4487			UsedGood	1	a						
NWWOBA93171	1664874660LSA	2	4200			UsedGood	1	a						
NWWOBA93172	1664873262BTB	2	4487			UsedGood	1	a						
NWWOBG588525	1664872630OLB	2	4487			UsedGood	1	a						
NWWOBG588526	1664867211OLB	2	4487			UsedGood	1	a						
NWWOBG588527	1664820476BDB	2	4200			UsedGood	1	a						
NWWOBG588528	1664819095BDB	2	4487			UsedGood	1	a						
NWWOBA93173	1664807636LSA	2	4487			UsedGood	1	a						
NWWOBG588529	1664798744MEP	2	4535			UsedGood	1	a						
NWWOBA93174	1664796938LSA	2	4487			UsedGood	1	a						
NWWOBG588530	1676027667EMB	2	5877			UsedGood	1	a						
NWWOBA93175	1676024604CLB	2	8545			UsedGood	1	a						
NWWOBA93176	1676023852CLB	2	7251			UsedGood	1	a						
NWWOBA93177	1676021815MHA	2	9599			UsedGood	1	a						
NWWOBG588531	1676012248TMB	2	9264			UsedGood	1	a						
NWWOBG588532	1676011088ADA	2	7219			UsedGood	1	a						
NWWOBG588533	1675979673GEO	2	5877			UsedGood	1	a						
NWWOBA93178	1675974883DPB	2	13081			UsedGood	1	a						
NWWOBA93179	1675944886CLB	2	7283			UsedGood	1	a						
NWWOBG588534	1675926641ADA	2	6500			UsedGood	1	a						
NWWOBWR219390	9780471865940	2	23481			UsedGood	1	a						
NWWOBG588535	9780553095036	2	8784			UsedGood	2	a						
NWWOBWR219391	9780553095036	2	8784			UsedGood	3	a						
NWWOBWR219392	9780072494129	2	8465			UsedGood	2	a						
NWWOBG588536	9780867093575	2	6708			UsedGood	1	a						
NWWOBWR219393	9780534507619	2	6708			UsedGood	1	a						
NWWOBG588537	9780566086892	2	6708			UsedGood	1	a						
NWWOBWR219394	9780070631953	2	6708			UsedGood	1	a						
NWWOBWR219395	9780673994561	2	6708			UsedGood	1	a						
NWWOBG588538	9780314007681	2	7506			UsedGood	1	a						
NWWOBG588539	9780395959435	2	7347			UsedGood	1	a						
NWWOBG588540	9780534633875	2	6708			UsedGood	1	a						
NWWOBG588541	9780534597696	2	9583			UsedGood	2	a						
NWWOBG588542	9780131931671	2	6708			UsedGood	1	a						
NWWOBWR219396	9780534349660	2	9583			UsedGood	1	a						
NWWOBG588543	9780671767914	2	7986			UsedGood	1	a						
NWWOBWR219397	9780155725621	2	13097			UsedGood	1	a						
NWWOBG588544	9780471451563	2	6708			UsedGood	1	a						
NWWOBWR219398	9780471451563	2	6708			UsedGood	1	a						
NWWOBA93180	1664794298MEP	2	4535			UsedGood	1	a						
NWWOBG588545	1664794151MEP	2	4311			UsedGood	1	a						
NWWOBG588546	1664792358ADA	2	4455			UsedGood	1	a						
NWWOBG588547	1664792347OLB	2	4487			UsedGood	1	a						
NWWOBA93181	1664792047ADA	2	4487			UsedGood	1	a						
NWWOBG588548	1664791950ADA	2	4487			UsedGood	1	a						
NWWOBG588549	1664791867MHA	2	4487			UsedGood	1	a						
NWWOBA93182	1664791140CLB	2	4311			UsedGood	1	a						
NWWOBG588550	1664787721CLB	2	4487			UsedGood	1	a						
NWWOBG588551	1664787531LSA	2	4487			UsedGood	1	a						
NWWOBG588552	1664786750BPF	2	4487			UsedGood	1	a						
NWWOBG588553	1664785937BPF	2	4487			UsedGood	1	a						
NWWOBA93183	1664782114TMB	2	4487			UsedGood	1	a						
NWWOBA93184	1664781316OLB	2	4487			UsedGood	1	a						
NWWOBA93185	1664776113MHA	2	4487			UsedGood	1	a						
NWWOBA93186	1664557948BDB	2	4487			UsedGood	1	a						
NWWOBG588554	1664556944LEE	2	4487			UsedGood	1	a						
NWWOBA93187	1664556151BDB	2	4487			UsedGood	1	a						
NWWOBG588555	1664555865LEE	2	4487			UsedGood	1	a						
NWWOBA93188	1664554901LEE	2	4487			UsedGood	1	a						
NWWOBA93189	1664552055JR	1	4487			UsedGood	1	a						
NWWOBA93190	1664550221LEE	2	4487			UsedGood	1	a						
NWWOBG588556	1664541151BEB	2	4631			UsedGood	1	a						
NWWOBA93191	1664540823LSA	2	4487			UsedGood	1	a						
NWWOBA93192	1664532921LSA	2	4503			UsedGood	1	a						
NWWOBG588557	1664524517LSA	2	4503			UsedGood	1	a						
NWWOBG588558	1664523079LSA	2	4487			UsedGood	1	a						
NWWOBA93193	1664516863MHA	2	4487			UsedGood	1	a						
NWWOBA93194	1664515815BAB	2	4487			UsedGood	1	a						
NWWOBA93195	1664515681BAB	2	4535			UsedGood	1	a						
NWWOBG588559	1664479424LEE	2	4487			UsedGood	1	a						
NWWOBA93196	1664479140LEE	2	4487			UsedGood	1	a						
NWWOBA93197	1664477258LEE	2	4487			UsedGood	1	a						
NWWOBG588560	1664477118LEE	2	4487			UsedGood	1	a						
NWWOBG588561	1664475981LEE	2	4487			UsedGood	1	a						
NWWOBG588562	1664475892LEE	2	4200			UsedGood	1	a						
NWWOBG588563	1664474389LEE	2	4487			UsedGood	1	a						
NWWOBA93198	1664474189LEE	2	4487			UsedGood	1	a						
NWWOBA93199	1664468980BPD	2	4455			UsedGood	1	a						
NWWOBG588564	1664468853BPB	2	4487			UsedGood	1	a						
NWWOBG588565	1664465174BPB	2	4519			UsedGood	1	a						
NWWOBG588566	1664465089LEE	2	4471			UsedGood	1	a						
NWWOBG588567	1664464139LEE	2	4487			UsedGood	1	a						
NWWOBG588568	1664463908LEE	2	4487			UsedGood	1	a						
NWWOBG588569	1664462824LEE	2	4487			UsedGood	1	a						
NWWOBG588570	1664462380BPB	2	4487			UsedGood	1	a						
NWWOBA93200	1664460159CLB	2	4455			UsedGood	1	a						
NWWOBA93201	1664454648BPF	2	4423			UsedGood	1	a						
NWWOBA93202	1664453378BPH	2	4487			UsedGood	1	a						
NWWOBA93203	1664453358MHP	2	4487			UsedGood	1	a						
NWWOBG588571	1664452296MHP	2	4551			UsedGood	1	a						
NWWOBG588572	1664451846LSA	2	4487			UsedGood	1	a						
NWWOBG588573	1664451142MHP	2	4487			UsedGood	1	a						
NWWOBA93204	1664446669MHA	2	4455			UsedGood	1	a						
NWWOBA93205	1664445557CLB	2	4407			UsedGood	1	a						
NWWOBA93206	1664444936CLB	2	4503			UsedGood	1	a						
NWWOBA93207	1664442847LSA	2	4487			UsedGood	1	a						
NWWOBG588574	1664442576BPF	2	4583			UsedGood	1	a						
NWWOBA93208	1664440383MHA	2	4487			UsedGood	1	a						
NWWOBA93209	1664438196BPD	2	4455			UsedGood	1	a						
NWWOBA93210	1664435494MHA	2	4455			UsedGood	1	a						
NWWOBG588575	1664392389LEE	2	4599			UsedGood	1	a						
NWWOBG588576	1664391619BPB	2	4455			UsedGood	1	a						
NWWOBA93211	1664384918BPB	2	4535			UsedGood	1	a						
NWWOBA93212	1664383636LEE	2	4567			UsedGood	1	a						
NWWOBG588577	1664382593LEE	2	4455			UsedGood	1	a						
NWWOBG588578	1664381865LEE	2	4599			UsedGood	1	a						
NWWOBA93213	1664381485LEE	2	4599			UsedGood	1	a						
NWWOBG588579	1664378902ADA	2	4599			UsedGood	1	a						
NWWOBG588580	1664378643LEE	2	4455			UsedGood	1	a						
NWWOBG588581	1664376625LEE	2	4455			UsedGood	1	a						
NWWOBG588582	1675890245LEE	2	5637			UsedGood	1	a						
NWWOBA93214	1675844934MHP	2	6516			UsedGood	1	a						
NWWOBG588583	1675844709MHP	2	6516			UsedGood	1	a						
NWWOBA93215	1675838357ADA	2	8449			UsedGood	1	a						
NWWOBG588584	1675837730ADA	2	9966			UsedGood	1	a						
NWWOBG588585	1675836739ADA	2	6612			UsedGood	1	a						
NWWOBG588586	9780442288815	2	6228			UsedGood	1	a						
NWWOBG588587	9780534122645	2	6708			UsedGood	2	a						
NWWOBG588588	9780395526811	2	9583			UsedGood	1	a						
NWWOBG588589	9780534172206	2	6708			UsedGood	1	a						
NWWOBG588590	9780130185655	2	6708			UsedGood	1	a						
NWWOBG588591	9780618403370	2	9583			UsedGood	1	a						
NWWOBG588592	9780415107051	2	16452			UsedGood	1	a						
NWWOBWR219399	9780415107051	2	16452			UsedGood	1	a						
NWWOBG588593	9780470001714	2	6708			UsedGood	2	a						
NWWOBWR219400	9780415107044	2	10382			UsedGood	1	a						
NWWOBG588594	9780060468699	2	6708			UsedGood	1	a						
NWWOBG588595	9780071129473	2	46005			UsedGood	1	a						
NWWOBG588596	9780688037727	2	7506			UsedGood	1	a						
NWWOBG588597	1664375140BPB	2	4407			UsedGood	1	a						
NWWOBG588598	1664374594LSA	2	4455			UsedGood	1	a						
NWWOBG588599	1664373981ADA	2	4407			UsedGood	1	a						
NWWOBA93216	1664373647BPD	2	4631			UsedGood	1	a						
NWWOBA93217	1664371565ADA	2	4455			UsedGood	1	a						
NWWOBG588600	1664369236BPH	2	4359			UsedGood	1	a						
NWWOBA93218	1664367720ADA	2	4455			UsedGood	1	a						
NWWOBA93219	1664364513ADA	2	4455			UsedGood	1	a						
NWWOBA93220	1664363798BPD	2	4631			UsedGood	1	a						
NWWOBG588601	1664363640LSA	2	4503			UsedGood	1	a						
NWWOBA93221	1664363408ADA	2	4359			UsedGood	1	a						
NWWOBA93222	1664362549BPF	2	4519			UsedGood	1	a						
NWWOBG588602	1664361040BPH	2	4455			UsedGood	1	a						
NWWOBG588603	1664351637MHP	2	4391			UsedGood	1	a						
NWWOBG588604	1664345331MHR	2	4359			UsedGood	1	a						
NWWOBG588605	1664343497ADA	2	4503			UsedGood	1	a						
NWWOBG588606	1664341033ADA	2	4455			UsedGood	1	a						
NWWOBA93223	1664311444LEE	2	4455			UsedGood	1	a						
NWWOBA93224	1664308323BPB	2	4264			UsedGood	1	a						
NWWOBA93225	1664298807BPB	2	4471			UsedGood	1	a						
NWWOBA93226	1664295515LEE	2	4455			UsedGood	1	a						
NWWOBA93227	1664293842BPB	2	4551			UsedGood	1	a						
NWWOBG588607	1664292441ADA	2	4391			UsedGood	1	a						
NWWOBA93228	1664290899LEE	2	4599			UsedGood	1	a						
NWWOBG588608	1664287620ADA	2	4375			UsedGood	1	a						
NWWOBA93229	1664287337LEE	2	4615			UsedGood	1	a						
NWWOBA93230	1664286577BPB	2	4567			UsedGood	1	a						
NWWOBA93231	1664285822LEE	2	4407			UsedGood	1	a						
NWWOBG588609	1664285689BPB	2	4487			UsedGood	1	a						
NWWOBG588610	1664282334ADA	2	4455			UsedGood	1	a						
NWWOBG588611	1664282133ADA	2	4455			UsedGood	1	a						
NWWOBG588612	1664280969ADA	2	4583			UsedGood	1	a						
NWWOBG588613	1664279684MHP	2	4343			UsedGood	1	a						
NWWOBG588614	1664279086ADA	2	4375			UsedGood	1	a						
NWWOBG588615	1664274938BPH	2	4343			UsedGood	1	a						
NWWOBG588616	1664274055BPH	2	4343			UsedGood	1	a						
NWWOBA93232	1664270046GST	2	4343			UsedGood	1	a						
NWWOBG588617	1664269391BPH	2	4455			UsedGood	1	a						
NWWOBG588618	1664268472MEP	2	4391			UsedGood	1	a						
NWWOBA93233	1664268358BPF	2	4311			UsedGood	1	a						
NWWOBG588619	1664268241BPF	2	4359			UsedGood	1	a						
NWWOBG588620	1664266520LSA	2	4391			UsedGood	1	a						
NWWOBA93234	1664263672MHP	2	4343			UsedGood	1	a						
NWWOBA93235	1664259668GDO	2	4535			UsedGood	1	a						
NWWOBA93236	1664258970MHP	2	4519			UsedGood	1	a						
NWWOBG588621	1664258551MHP	2	4343			UsedGood	1	a						
NWWOBA93237	1664257149MHP	2	4343			UsedGood	1	a						
NWWOBG588622	1664256330GDO	2	4343			UsedGood	1	a						
NWWOBA93238	1664224791GDO	2	4599			UsedGood	1	a						
NWWOBG588623	1664224670GDO	2	4439			UsedGood	1	a						
